Date,Close
03-Jun-2016,9800.36
06-Jun-2016,9846.81
07-Jun-2016,9688.83
08-Jun-2016,9685.93
09-Jun-2016,9701.10
10-Jun-2016,9826.58
13-Jun-2016,9819.33
14-Jun-2016,9874.37
15-Jun-2016,9781.26
16-Jun-2016,9765.86
17-Jun-2016,9725.37
20-Jun-2016,9796.94
21-Jun-2016,9703.46
22-Jun-2016,9625.72
23-Jun-2016,9684.23
24-Jun-2016,9862.04
27-Jun-2016,9902.83
28-Jun-2016,9935.92
29-Jun-2016,9904.55
30-Jun-2016,10015.95
04-Jul-2016,10252.38
05-Jul-2016,10289.43
06-Jul-2016,10195.34
07-Jul-2016,10140.43
08-Jul-2016,10043.81
11-Jul-2016,9921.94
12-Jul-2016,10051.14
13-Jul-2016,10135.65
14-Jul-2016,10013.89
15-Jul-2016,10196.92
18-Jul-2016,10224.96
19-Jul-2016,10130.62
20-Jul-2016,10172.87
21-Jul-2016,10168.89
22-Jul-2016,10093.65
25-Jul-2016,9902.40
26-Jul-2016,9909.01
27-Jul-2016,9940.97
28-Jul-2016,9690.77
29-Jul-2016,9747.61
01-Aug-2016,9810.95
02-Aug-2016,9767.89
04-Aug-2016,9757.30
05-Aug-2016,9678.86
08-Aug-2016,9646.97
09-Aug-2016,9781.18
10-Aug-2016,9643.21
11-Aug-2016,9669.01
12-Aug-2016,9689.73
15-Aug-2016,9624.29
16-Aug-2016,9584.88
17-Aug-2016,9454.43
18-Aug-2016,9377.03
19-Aug-2016,9381.25
22-Aug-2016,9414.77
23-Aug-2016,9333.37
24-Aug-2016,9625.92
25-Aug-2016,9574.05
26-Aug-2016,9589.12
29-Aug-2016,9569.91
30-Aug-2016,9534.59
31-Aug-2016,9662.35
01-Sep-2016,9619.08
02-Sep-2016,9751.22
06-Sep-2016,9766.46
07-Sep-2016,9871.08
08-Sep-2016,9810.03
09-Sep-2016,10085.21
12-Sep-2016,10049.38
13-Sep-2016,9958.26
14-Sep-2016,9772.69
15-Sep-2016,9650.03
16-Sep-2016,9597.04
19-Sep-2016,9504.58
20-Sep-2016,9391.33
21-Sep-2016,9329.06
22-Sep-2016,9312.60
23-Sep-2016,9451.39
26-Sep-2016,9294.56
27-Sep-2016,9246.20
28-Sep-2016,9161.17
29-Sep-2016,9026.12
30-Sep-2016,8915.23
03-Oct-2016,8837.49
04-Oct-2016,8903.76
05-Oct-2016,8889.18
07-Oct-2016,8901.04
10-Oct-2016,8928.74
11-Oct-2016,8911.50
12-Oct-2016,8948.49
13-Oct-2016,8877.34
14-Oct-2016,8935.89
17-Oct-2016,8980.40
18-Oct-2016,8946.14
19-Oct-2016,8840.35
20-Oct-2016,8978.45
21-Oct-2016,8989.61
24-Oct-2016,9270.92
25-Oct-2016,9213.30
26-Oct-2016,9295.00
27-Oct-2016,9257.50
28-Oct-2016,9283.80
31-Oct-2016,9364.30
01-Nov-2016,9292.54
02-Nov-2016,9286.03
03-Nov-2016,9303.78
04-Nov-2016,9317.14
07-Nov-2016,9375.69
09-Nov-2016,9557.36
10-Nov-2016,9585.41
11-Nov-2016,9555.03
14-Nov-2016,9450.53
15-Nov-2016,9384.09
16-Nov-2016,9337.43
17-Nov-2016,9404.21
18-Nov-2016,9372.89
21-Nov-2016,9259.95
22-Nov-2016,9320.92
23-Nov-2016,9249.13
24-Nov-2016,9181.32
25-Nov-2016,9163.32
28-Nov-2016,9209.54
29-Nov-2016,8992.66
30-Nov-2016,8895.04
01-Dec-2016,8913.35
02-Dec-2016,8883.61
05-Dec-2016,8809.78
06-Dec-2016,8764.84
07-Dec-2016,8889.76
08-Dec-2016,8852.00
12-Dec-2016,8991.58
13-Dec-2016,8953.88
14-Dec-2016,8996.37
15-Dec-2016,8958.64
16-Dec-2016,8906.79
19-Dec-2016,8809.71
20-Dec-2016,8889.79
21-Dec-2016,8857.13
22-Dec-2016,8811.00
23-Dec-2016,8714.83
26-Dec-2016,8876.57
27-Dec-2016,8945.34
28-Dec-2016,8936.15
29-Dec-2016,8876.95
30-Dec-2016,8744.80
02-Jan-2017,8772.99
03-Jan-2017,8800.97
04-Jan-2017,8680.49
05-Jan-2017,8784.54
06-Jan-2017,8855.63
09-Jan-2017,8773.47
10-Jan-2017,8727.47
12-Jan-2017,8709.45
13-Jan-2017,8699.39
16-Jan-2017,8560.54
17-Jan-2017,8690.28
18-Jan-2017,8720.42
19-Jan-2017,8833.71
20-Jan-2017,8947.94
23-Jan-2017,8932.04
24-Jan-2017,8965.33
25-Jan-2017,9034.32
26-Jan-2017,9106.85
27-Jan-2017,9094.67
30-Jan-2017,9041.33
31-Jan-2017,9047.23
01-Feb-2017,8977.70
02-Feb-2017,8930.61
03-Feb-2017,8753.75
06-Feb-2017,8763.71
07-Feb-2017,8676.78
08-Feb-2017,8631.27
09-Feb-2017,8629.31
10-Feb-2017,8659.03
14-Feb-2017,8847.53
15-Feb-2017,8725.99
16-Feb-2017,8740.03
17-Feb-2017,8690.72
20-Feb-2017,8728.12
21-Feb-2017,8671.09
22-Feb-2017,8612.47
23-Feb-2017,8571.12
24-Feb-2017,8520.05
27-Feb-2017,8368.50
28-Feb-2017,8315.26
01-Mar-2017,8316.59
02-Mar-2017,8419.55
03-Mar-2017,8397.42
06-Mar-2017,8368.77
07-Mar-2017,8419.97
08-Mar-2017,8468.05
09-Mar-2017,8607.17
10-Mar-2017,8660.27
13-Mar-2017,8661.19
14-Mar-2017,8780.51
15-Mar-2017,8918.52
17-Mar-2017,8895.61
20-Mar-2017,8749.98
21-Mar-2017,8720.79
22-Mar-2017,8646.65
23-Mar-2017,8630.75
24-Mar-2017,8591.86
27-Mar-2017,8580.18
28-Mar-2017,8573.91
29-Mar-2017,8618.91
30-Mar-2017,8641.43
31-Mar-2017,8595.60
03-Apr-2017,8488.05
04-Apr-2017,8596.09
05-Apr-2017,8721.40
06-Apr-2017,8684.47
07-Apr-2017,8735.98
10-Apr-2017,8606.25
11-Apr-2017,8475.39
12-Apr-2017,8455.08
13-Apr-2017,8583.01
14-Apr-2017,8496.20
17-Apr-2017,8428.16
19-Apr-2017,8409.14
20-Apr-2017,8466.20
21-Apr-2017,8510.15
24-Apr-2017,8495.16
25-Apr-2017,8513.76
26-Apr-2017,8742.54
27-Apr-2017,8647.17
28-Apr-2017,8622.65
01-May-2017,8604.73
02-May-2017,8548.15
03-May-2017,8436.74
04-May-2017,8574.81
05-May-2017,8596.28
08-May-2017,8449.02
09-May-2017,8392.36
10-May-2017,8428.98
11-May-2017,8465.59
12-May-2017,8347.04
15-May-2017,8341.91
16-May-2017,8366.21
17-May-2017,8401.64
18-May-2017,8437.39
22-May-2017,8444.48
23-May-2017,8464.87
24-May-2017,8621.72
25-May-2017,8874.79
26-May-2017,8863.22
29-May-2017,8757.16
30-May-2017,8835.81
31-May-2017,8822.50
01-Jun-2017,8785.40
02-Jun-2017,8697.69
05-Jun-2017,8848.39
06-Jun-2017,8811.95
07-Jun-2017,8692.09
08-Jun-2017,8655.87
09-Jun-2017,8558.84
12-Jun-2017,8574.94
13-Jun-2017,8541.62
14-Jun-2017,8454.31
15-Jun-2017,8507.89
16-Jun-2017,8455.86
19-Jun-2017,8519.84
20-Jun-2017,8630.54
22-Jun-2017,8549.07
23-Jun-2017,8568.69
26-Jun-2017,8648.01
27-Jun-2017,8650.37
28-Jun-2017,8665.08
29-Jun-2017,8665.35
30-Jun-2017,8694.97
03-Jul-2017,8752.43
04-Jul-2017,8693.46
05-Jul-2017,8654.21
06-Jul-2017,8660.58
07-Jul-2017,8605.70
10-Jul-2017,8620.01
11-Jul-2017,8668.95
12-Jul-2017,8669.66
13-Jul-2017,8620.08
14-Jul-2017,8555.91
17-Jul-2017,8709.68
18-Jul-2017,8789.17
19-Jul-2017,8693.89
20-Jul-2017,8623.67
21-Jul-2017,8789.42
25-Jul-2017,8940.07
26-Jul-2017,9046.90
27-Jul-2017,8916.04
28-Jul-2017,8918.84
31-Jul-2017,8987.85
01-Aug-2017,8824.87
02-Aug-2017,8758.67
03-Aug-2017,8830.15
04-Aug-2017,8933.32
07-Aug-2017,8883.14
08-Aug-2017,8911.60
09-Aug-2017,9058.11
10-Aug-2017,9026.29
11-Aug-2017,8909.41
14-Aug-2017,8906.61
15-Aug-2017,8874.32
16-Aug-2017,8993.24
17-Aug-2017,9010.35
18-Aug-2017,8941.05
21-Aug-2017,9161.03
22-Aug-2017,9118.06
23-Aug-2017,9163.99
25-Aug-2017,9304.40
28-Aug-2017,9323.30
29-Aug-2017,9380.97
30-Aug-2017,9377.41
31-Aug-2017,9248.05
01-Sep-2017,9230.51
04-Sep-2017,9214.98
05-Sep-2017,9201.37
06-Sep-2017,9216.67
07-Sep-2017,9162.02
08-Sep-2017,9286.85
11-Sep-2017,9436.32
12-Sep-2017,9233.73
13-Sep-2017,9237.36
14-Sep-2017,9174.70
15-Sep-2017,8941.36
18-Sep-2017,8980.80
19-Sep-2017,8928.08
20-Sep-2017,8897.26
21-Sep-2017,8842.13
22-Sep-2017,8941.45
25-Sep-2017,9055.67
27-Sep-2017,9149.42
28-Sep-2017,9141.88
29-Sep-2017,9157.45
02-Oct-2017,9092.50
03-Oct-2017,9098.37
04-Oct-2017,9036.38
05-Oct-2017,9072.87
06-Oct-2017,9150.99
09-Oct-2017,9182.25
10-Oct-2017,9294.41
11-Oct-2017,9550.72
12-Oct-2017,9354.43
13-Oct-2017,9358.52
16-Oct-2017,9308.24
17-Oct-2017,9268.61
18-Oct-2017,9146.32
19-Oct-2017,9153.87
20-Oct-2017,9133.00
23-Oct-2017,9078.12
24-Oct-2017,9057.78
25-Oct-2017,9006.95
26-Oct-2017,8801.01
30-Oct-2017,8874.72
31-Oct-2017,8793.47
01-Nov-2017,8823.11
02-Nov-2017,8767.48
03-Nov-2017,8581.51
06-Nov-2017,8660.55
07-Nov-2017,8519.11
08-Nov-2017,8503.07
09-Nov-2017,8515.85
10-Nov-2017,8634.15
13-Nov-2017,8740.14
14-Nov-2017,8757.27
15-Nov-2017,8693.28
16-Nov-2017,8659.79
17-Nov-2017,8757.13
20-Nov-2017,8917.65
21-Nov-2017,8968.97
22-Nov-2017,8913.99
23-Nov-2017,9008.92
24-Nov-2017,8977.87
27-Nov-2017,8944.02
28-Nov-2017,8921.78
30-Nov-2017,9004.72
01-Dec-2017,9097.30
04-Dec-2017,9218.77
05-Dec-2017,9268.98
06-Dec-2017,9058.02
07-Dec-2017,8908.31
08-Dec-2017,8925.13
11-Dec-2017,8922.03
12-Dec-2017,9119.51
13-Dec-2017,9119.49
14-Dec-2017,9108.31
15-Dec-2017,9197.45
18-Dec-2017,9298.66
19-Dec-2017,9279.58
20-Dec-2017,9326.40
21-Dec-2017,9224.04
22-Dec-2017,9140.20
25-Dec-2017,9256.37
26-Dec-2017,9129.78
27-Dec-2017,9217.13
28-Dec-2017,9282.61
29-Dec-2017,9357.15
02-Jan-2018,9502.05
03-Jan-2018,9303.52
04-Jan-2018,9213.31
05-Jan-2018,9160.82
08-Jan-2018,9247.79
09-Jan-2018,9146.82
10-Jan-2018,9085.30
11-Jan-2018,9055.11
12-Jan-2018,9177.85
15-Jan-2018,9049.26
16-Jan-2018,8930.24
17-Jan-2018,8989.12
18-Jan-2018,8802.71
19-Jan-2018,8834.64
22-Jan-2018,8797.25
23-Jan-2018,8662.21
24-Jan-2018,8628.47
25-Jan-2018,8545.00
26-Jan-2018,8561.91
29-Jan-2018,8595.70
30-Jan-2018,8727.26
31-Jan-2018,8728.76
02-Feb-2018,8692.46
05-Feb-2018,8693.01
06-Feb-2018,8787.37
07-Feb-2018,8622.36
08-Feb-2018,8681.98
09-Feb-2018,8638.23
12-Feb-2018,8647.21
13-Feb-2018,8677.97
14-Feb-2018,8754.72
15-Feb-2018,8778.25
16-Feb-2018,8746.49
19-Feb-2018,8776.43
20-Feb-2018,8780.10
21-Feb-2018,8764.79
22-Feb-2018,8785.43
23-Feb-2018,8865.17
26-Feb-2018,8880.11
27-Feb-2018,8896.59
28-Feb-2018,8785.42
01-Mar-2018,8776.90
02-Mar-2018,8617.91
05-Mar-2018,8682.79
07-Mar-2018,8719.00
08-Mar-2018,8986.64
09-Mar-2018,8953.68
12-Mar-2018,9076.25
13-Mar-2018,9115.69
14-Mar-2018,9067.78
15-Mar-2018,8994.51
16-Mar-2018,9047.91
19-Mar-2018,9177.75
20-Mar-2018,9213.03
21-Mar-2018,9077.51
22-Mar-2018,8986.08
23-Mar-2018,8968.31
26-Mar-2018,9093.58
27-Mar-2018,9122.13
28-Mar-2018,9154.78
29-Mar-2018,9269.05
30-Mar-2018,9252.88
02-Apr-2018,9247.41
03-Apr-2018,9233.38
04-Apr-2018,9073.39
05-Apr-2018,9118.56
09-Apr-2018,9251.40
10-Apr-2018,9144.81
11-Apr-2018,9073.22
12-Apr-2018,9161.15
13-Apr-2018,9193.55
16-Apr-2018,9323.64
17-Apr-2018,9246.29
18-Apr-2018,9267.66
19-Apr-2018,9207.98
20-Apr-2018,9239.32
23-Apr-2018,9197.37
24-Apr-2018,9249.57
25-Apr-2018,9352.94
26-Apr-2018,9419.14
27-Apr-2018,9253.12
30-Apr-2018,9343.35
01-May-2018,9388.08
02-May-2018,9293.45
03-May-2018,9214.26
04-May-2018,9217.79
07-May-2018,9273.59
08-May-2018,9234.66
10-May-2018,9117.13
11-May-2018,9135.36
14-May-2018,9363.92
15-May-2018,9246.81
16-May-2018,9485.99
17-May-2018,9655.84
18-May-2018,9688.06
21-May-2018,9853.08
22-May-2018,9865.56
23-May-2018,9965.49
24-May-2018,9895.60
25-May-2018,9906.46
28-May-2018,9809.40
29-May-2018,9658.97
30-May-2018,9635.65
31-May-2018,9575.25
01-Jun-2018,9633.14
04-Jun-2018,9759.27
05-Jun-2018,9745.70
06-Jun-2018,9754.37
07-Jun-2018,9775.65
08-Jun-2018,9615.87
12-Jun-2018,9648.66
13-Jun-2018,9647.08
14-Jun-2018,9544.37
15-Jun-2018,9359.89
18-Jun-2018,9339.29
19-Jun-2018,9371.68
20-Jun-2018,9501.04
21-Jun-2018,9612.01
22-Jun-2018,9755.84
25-Jun-2018,9794.94
26-Jun-2018,9911.81
27-Jun-2018,9894.38
28-Jun-2018,9959.75
29-Jun-2018,10056.00
02-Jul-2018,10333.21
03-Jul-2018,10361.42
04-Jul-2018,10233.47
05-Jul-2018,10378.55
06-Jul-2018,10299.84
09-Jul-2018,10296.68
10-Jul-2018,10269.51
11-Jul-2018,10179.76
13-Jul-2018,10384.45
16-Jul-2018,10324.19
17-Jul-2018,10334.45
18-Jul-2018,10292.86
19-Jul-2018,10359.48
20-Jul-2018,10323.44
23-Jul-2018,10247.72
24-Jul-2018,10184.96
25-Jul-2018,10143.61
26-Jul-2018,10176.05
27-Jul-2018,10086.00
30-Jul-2018,10080.02
31-Jul-2018,10127.87
01-Aug-2018,10370.48
02-Aug-2018,10462.80
03-Aug-2018,10158.27
06-Aug-2018,10109.52
07-Aug-2018,10072.49
08-Aug-2018,10107.85
09-Aug-2018,10270.81
10-Aug-2018,10350.42
13-Aug-2018,10117.81
15-Aug-2018,10165.99
16-Aug-2018,10211.13
17-Aug-2018,10353.93
20-Aug-2018,10244.67
21-Aug-2018,10361.41
22-Aug-2018,10194.52
23-Aug-2018,10202.76
24-Aug-2018,10244.74
27-Aug-2018,10484.62
28-Aug-2018,10414.37
29-Aug-2018,10242.51
30-Aug-2018,10316.23
31-Aug-2018,10251.31
03-Sep-2018,10416.01
04-Sep-2018,10345.62
05-Sep-2018,10258.34
06-Sep-2018,10389.92
07-Sep-2018,10401.92
10-Sep-2018,10509.69
11-Sep-2018,10363.56
12-Sep-2018,10539.25
13-Sep-2018,10480.51
17-Sep-2018,10467.37
18-Sep-2018,10309.40
19-Sep-2018,10286.04
20-Sep-2018,10307.09
21-Sep-2018,10474.03
24-Sep-2018,10513.91
25-Sep-2018,10592.59
26-Sep-2018,10665.81
27-Sep-2018,11006.05
28-Sep-2018,10919.65
01-Oct-2018,11060.89
02-Oct-2018,11047.70
03-Oct-2018,11079.88
04-Oct-2018,11022.77
05-Oct-2018,11154.99
08-Oct-2018,11019.19
09-Oct-2018,10877.71
10-Oct-2018,10858.38
11-Oct-2018,10736.58
12-Oct-2018,10815.60
15-Oct-2018,10919.05
16-Oct-2018,10840.39
18-Oct-2018,10860.11
19-Oct-2018,10858.57
22-Oct-2018,10862.56
23-Oct-2018,11071.64
24-Oct-2018,11074.91
25-Oct-2018,10977.66
26-Oct-2018,10880.66
29-Oct-2018,11015.32
30-Oct-2018,10836.25
31-Oct-2018,10788.65
01-Nov-2018,10750.93
02-Nov-2018,10493.83
05-Nov-2018,10447.83
06-Nov-2018,10556.23
07-Nov-2018,10583.75
08-Nov-2018,10491.99
09-Nov-2018,10567.83
12-Nov-2018,10625.75
13-Nov-2018,10846.31
14-Nov-2018,10769.32
15-Nov-2018,10730.76
16-Nov-2018,10738.39
20-Nov-2018,10739.22
21-Nov-2018,10730.90
22-Nov-2018,10659.79
23-Nov-2018,10493.28
26-Nov-2018,10437.71
27-Nov-2018,10296.45
28-Nov-2018,10191.76
29-Nov-2018,10139.08
30-Nov-2018,10193.24
03-Dec-2018,10283.11
04-Dec-2018,10179.32
05-Dec-2018,10212.70
06-Dec-2018,10296.99
07-Dec-2018,10294.14
10-Dec-2018,10128.19
11-Dec-2018,9913.60
12-Dec-2018,9993.90
13-Dec-2018,10087.03
14-Dec-2018,10116.05
17-Dec-2018,10010.96
18-Dec-2018,10158.33
19-Dec-2018,10283.20
21-Dec-2018,10256.95
24-Dec-2018,10058.68
25-Dec-2018,10135.08
26-Dec-2018,9973.30
27-Dec-2018,10041.87
28-Dec-2018,10115.81
31-Dec-2018,10125.72
01-Jan-2019,10287.35
02-Jan-2019,10254.66
03-Jan-2019,10315.76
04-Jan-2019,10398.75
07-Jan-2019,10425.12
08-Jan-2019,10382.05
09-Jan-2019,10511.06
10-Jan-2019,10556.10
11-Jan-2019,10536.30
14-Jan-2019,10519.34
15-Jan-2019,10533.58
16-Jan-2019,10777.14
17-Jan-2019,10789.14
18-Jan-2019,10763.91
